"","gamma_prime","n_unobservable","reps","gamma_dblprime","Nhat","p","fit"
"46441",1,10,1936,0,77.5038541133221,0.275255128648878,0
"46442",0.95,10,1936,0.05,71.611229465296,0.246702462708427,0
"46444",0.85,10,1936,0.15,90.287194777847,0.188288051726464,0
"46445",0.8,10,1936,0.2,94.2634877617381,0.173273169933869,0
"46447",0.7,10,1936,0.3,86.6564716994496,0.192330316937802,0
"46449",1,30,1936,0,100.552228756291,0.215476742133487,0
"46450",0.95,30,1936,0.05,101.623523599121,0.177124344467811,0
"46451",0.9,30,1936,0.1,115.17023980019,0.156290375285125,0
"46452",0.85,30,1936,0.15,77.503854119581,0.275255128608424,0
"46453",0.8,30,1936,0.2,82.1322227375198,0.239451289775974,0
"46455",0.7,30,1936,0.3,80.6048319013775,0.210905470540528,0
"46456",0.65,30,1936,0.35,124.884338298745,0.168155593318173,0
"46457",1,75,1936,0,98.2782454710072,0.169586530434993,0
"46458",0.95,75,1936,0.05,81.8892609432414,0.2198090420255,0
"46460",0.85,75,1936,0.15,88.336591472705,0.211312960523663,0
"46463",0.7,75,1936,0.3,148.891073162833,0.145520253223288,0
"46465",1,10,1937,0,147.938456395543,0.137444541661082,0
"46466",0.95,10,1937,0.05,79.6170838947895,0.200961894323393,0
"46467",0.9,10,1937,0.1,113.626152870593,0.167215025070894,0
"46469",0.8,10,1937,0.2,89.6215252949066,0.219441329546133,0
"46470",0.75,10,1937,0.25,77.3927494239274,0.236886962547117,0
"46473",1,30,1937,0,86.8866307851091,0.2416942607885,0
"46475",0.9,30,1937,0.1,70.4300620281819,0.31709944150124,0
"46476",0.85,30,1937,0.15,79.0373325131878,0.189783732864431,0
"46481",1,75,1937,0,101.623523569699,0.177124344542104,0
"46482",0.95,75,1937,0.05,109.551238811221,0.170392109394959,0
"46483",0.9,75,1937,0.1,113.626152884421,0.16721502504205,0
