"","recruitmentLevel_bin","p_bin","prop","nocc_bin","0","1"
"1512","60-100","0.04-0.06",0.2,"40-50",0,1
"1513","60-100","0.04-0.06",0.25,"2-3",0.183333333333333,0.816666666666667
"1514","60-100","0.04-0.06",0.25,"3-4",0.027027027027027,0.972972972972973
"1515","60-100","0.04-0.06",0.25,"4-5",0,1
"1516","60-100","0.04-0.06",0.25,"5-10",0,1
"1517","60-100","0.04-0.06",0.25,"10-20",0,1
"1518","60-100","0.04-0.06",0.25,"20-30",0,1
"1519","60-100","0.04-0.06",0.25,"30-40",0,1
"1520","60-100","0.04-0.06",0.25,"40-50",0,1
"1521","60-100","0.06-0.08",0.05,"2-3",0.576271186440678,0.423728813559322
"1522","60-100","0.06-0.08",0.05,"3-4",0.466666666666667,0.533333333333333
"1523","60-100","0.06-0.08",0.05,"4-5",0.285714285714286,0.714285714285714
"1524","60-100","0.06-0.08",0.05,"5-10",0.158823529411765,0.841176470588235
"1525","60-100","0.06-0.08",0.05,"10-20",0.0699088145896656,0.930091185410334
"1526","60-100","0.06-0.08",0.05,"20-30",0.0536912751677852,0.946308724832215
"1527","60-100","0.06-0.08",0.05,"30-40",0.0255591054313099,0.97444089456869
"1528","60-100","0.06-0.08",0.05,"40-50",0.0262390670553936,0.973760932944606
"1529","60-100","0.06-0.08",0.1,"2-3",0.352941176470588,0.647058823529412
"1530","60-100","0.06-0.08",0.1,"3-4",0.2,0.8
"1531","60-100","0.06-0.08",0.1,"4-5",0.2,0.8
"1532","60-100","0.06-0.08",0.1,"5-10",0.0111111111111111,0.988888888888889
"1533","60-100","0.06-0.08",0.1,"10-20",0.023489932885906,0.976510067114094
"1534","60-100","0.06-0.08",0.1,"20-30",0.00347222222222222,0.996527777777778
"1535","60-100","0.06-0.08",0.1,"30-40",0.0032258064516129,0.996774193548387
"1536","60-100","0.06-0.08",0.1,"40-50",0,1
"1537","60-100","0.06-0.08",0.15,"2-3",0.222222222222222,0.777777777777778
"1538","60-100","0.06-0.08",0.15,"3-4",0.0263157894736842,0.973684210526316
"1539","60-100","0.06-0.08",0.15,"4-5",0.0333333333333333,0.966666666666667
"1540","60-100","0.06-0.08",0.15,"5-10",0,1
"1541","60-100","0.06-0.08",0.15,"10-20",0,1
"1542","60-100","0.06-0.08",0.15,"20-30",0,1
"1543","60-100","0.06-0.08",0.15,"30-40",0,1
"1544","60-100","0.06-0.08",0.15,"40-50",0,1
"1545","60-100","0.06-0.08",0.2,"2-3",0.136363636363636,0.863636363636364
"1546","60-100","0.06-0.08",0.2,"3-4",0.0384615384615385,0.961538461538462
"1547","60-100","0.06-0.08",0.2,"4-5",0.024390243902439,0.975609756097561
"1548","60-100","0.06-0.08",0.2,"5-10",0.00558659217877095,0.994413407821229
"1549","60-100","0.06-0.08",0.2,"10-20",0,1
"1550","60-100","0.06-0.08",0.2,"20-30",0,1
"1551","60-100","0.06-0.08",0.2,"30-40",0,1
"1552","60-100","0.06-0.08",0.2,"40-50",0,1
"1553","60-100","0.06-0.08",0.25,"2-3",0.0379746835443038,0.962025316455696
"1554","60-100","0.06-0.08",0.25,"3-4",0.037037037037037,0.962962962962963
"1555","60-100","0.06-0.08",0.25,"4-5",0.032258064516129,0.967741935483871
"1556","60-100","0.06-0.08",0.25,"5-10",0,1
"1557","60-100","0.06-0.08",0.25,"10-20",0,1
"1558","60-100","0.06-0.08",0.25,"20-30",0,1
"1559","60-100","0.06-0.08",0.25,"30-40",0,1
"1560","60-100","0.06-0.08",0.25,"40-50",0,1
"1561","60-100","0.08-0.1",0.05,"2-3",0.39622641509434,0.60377358490566
"1562","60-100","0.08-0.1",0.05,"3-4",0.296296296296296,0.703703703703704
"1563","60-100","0.08-0.1",0.05,"4-5",0.257142857142857,0.742857142857143
"1564","60-100","0.08-0.1",0.05,"5-10",0.111764705882353,0.888235294117647
"1565","60-100","0.08-0.1",0.05,"10-20",0.0737179487179487,0.926282051282051
"1566","60-100","0.08-0.1",0.05,"20-30",0.0255591054313099,0.97444089456869
"1567","60-100","0.08-0.1",0.05,"30-40",0.036144578313253,0.963855421686747
"1568","60-100","0.08-0.1",0.05,"40-50",0.0194174757281553,0.980582524271845
"1569","60-100","0.08-0.1",0.1,"2-3",0.218181818181818,0.781818181818182
"1570","60-100","0.08-0.1",0.1,"3-4",0,1
"1571","60-100","0.08-0.1",0.1,"4-5",0,1
"1572","60-100","0.08-0.1",0.1,"5-10",0.0352941176470588,0.964705882352941
"1573","60-100","0.08-0.1",0.1,"10-20",0.00284090909090909,0.997159090909091
"1574","60-100","0.08-0.1",0.1,"20-30",0,1
"1575","60-100","0.08-0.1",0.1,"30-40",0,1
"1576","60-100","0.08-0.1",0.1,"40-50",0,1
"1577","60-100","0.08-0.1",0.15,"2-3",0.111111111111111,0.888888888888889
"1578","60-100","0.08-0.1",0.15,"3-4",0.0606060606060606,0.939393939393939
"1579","60-100","0.08-0.1",0.15,"4-5",0.0434782608695652,0.956521739130435
"1580","60-100","0.08-0.1",0.15,"5-10",0.00558659217877095,0.994413407821229
"1581","60-100","0.08-0.1",0.15,"10-20",0,1
"1582","60-100","0.08-0.1",0.15,"20-30",0,1
"1583","60-100","0.08-0.1",0.15,"30-40",0,1
"1584","60-100","0.08-0.1",0.15,"40-50",0,1
"1585","60-100","0.08-0.1",0.2,"2-3",0.0806451612903226,0.919354838709677
"1586","60-100","0.08-0.1",0.2,"3-4",0,1
"1587","60-100","0.08-0.1",0.2,"4-5",0,1
"1588","60-100","0.08-0.1",0.2,"5-10",0,1
"1589","60-100","0.08-0.1",0.2,"10-20",0,1
"1590","60-100","0.08-0.1",0.2,"20-30",0,1
"1591","60-100","0.08-0.1",0.2,"30-40",0,1
"1592","60-100","0.08-0.1",0.2,"40-50",0,1
"1593","60-100","0.08-0.1",0.25,"2-3",0.0566037735849057,0.943396226415094
"1594","60-100","0.08-0.1",0.25,"3-4",0,1
"1595","60-100","0.08-0.1",0.25,"4-5",0,1
"1596","60-100","0.08-0.1",0.25,"5-10",0,1
"1597","60-100","0.08-0.1",0.25,"10-20",0,1
"1598","60-100","0.08-0.1",0.25,"20-30",0,1
"1599","60-100","0.08-0.1",0.25,"30-40",0,1
"1600","60-100","0.08-0.1",0.25,"40-50",0,1
"1601","100-500","0-0.02",0.05,"2-3",0.802631578947368,0.197368421052632
"1602","100-500","0-0.02",0.05,"3-4",0.708933717579251,0.291066282420749
"1603","100-500","0-0.02",0.05,"4-5",0.661341853035144,0.338658146964856
"1604","100-500","0-0.02",0.05,"5-10",0.530275229357798,0.469724770642202
"1605","100-500","0-0.02",0.05,"10-20",0.34838903944595,0.65161096055405
"1606","100-500","0-0.02",0.05,"20-30",0.233219919579338,0.766780080420662
"1607","100-500","0-0.02",0.05,"30-40",0.163735597331716,0.836264402668284
"1608","100-500","0-0.02",0.05,"40-50",0.138537488429497,0.861462511570503
"1609","100-500","0-0.02",0.1,"2-3",0.628659476117103,0.371340523882897
"1610","100-500","0-0.02",0.1,"3-4",0.552552552552553,0.447447447447447
"1611","100-500","0-0.02",0.1,"4-5",0.432692307692308,0.567307692307692
"1612","100-500","0-0.02",0.1,"5-10",0.31855309218203,0.68144690781797
"1613","100-500","0-0.02",0.1,"10-20",0.196870109546166,0.803129890453834
"1614","100-500","0-0.02",0.1,"20-30",0.119389027431421,0.880610972568579
"1615","100-500","0-0.02",0.1,"30-40",0.0796034845298889,0.920396515470111
"1616","100-500","0-0.02",0.1,"40-50",0.0653312788906009,0.934668721109399
"1617","100-500","0-0.02",0.15,"2-3",0.52755905511811,0.47244094488189
"1618","100-500","0-0.02",0.15,"3-4",0.457680250783699,0.542319749216301
"1619","100-500","0-0.02",0.15,"4-5",0.329411764705882,0.670588235294118
"1620","100-500","0-0.02",0.15,"5-10",0.249708284714119,0.750291715285881
"1621","100-500","0-0.02",0.15,"10-20",0.125964803951837,0.874035196048163
"1622","100-500","0-0.02",0.15,"20-30",0.0764331210191083,0.923566878980892
"1623","100-500","0-0.02",0.15,"30-40",0.0578806767586821,0.942119323241318
"1624","100-500","0-0.02",0.15,"40-50",0.0418461538461538,0.958153846153846
"1625","100-500","0-0.02",0.2,"2-3",0.476263399693721,0.523736600306279
"1626","100-500","0-0.02",0.2,"3-4",0.339805825242718,0.660194174757282
"1627","100-500","0-0.02",0.2,"4-5",0.273809523809524,0.726190476190476
"1628","100-500","0-0.02",0.2,"5-10",0.175449473031618,0.824550526968382
"1629","100-500","0-0.02",0.2,"10-20",0.095679012345679,0.904320987654321
"1630","100-500","0-0.02",0.2,"20-30",0.0551156160912258,0.944884383908774
"1631","100-500","0-0.02",0.2,"30-40",0.0413772274237391,0.958622772576261
"1632","100-500","0-0.02",0.2,"40-50",0.033030303030303,0.966969696969697
"1633","100-500","0-0.02",0.25,"2-3",0.375786163522013,0.624213836477987
"1634","100-500","0-0.02",0.25,"3-4",0.259701492537313,0.740298507462687
"1635","100-500","0-0.02",0.25,"4-5",0.206153846153846,0.793846153846154
"1636","100-500","0-0.02",0.25,"5-10",0.157829839704069,0.842170160295931
"1637","100-500","0-0.02",0.25,"10-20",0.0882810071495182,0.911718992850482
"1638","100-500","0-0.02",0.25,"20-30",0.0433720219914478,0.956627978008552
"1639","100-500","0-0.02",0.25,"30-40",0.0319148936170213,0.968085106382979
"1640","100-500","0-0.02",0.25,"40-50",0.0194410692588092,0.980558930741191
"1641","100-500","0.02-0.04",0.05,"2-3",0.503105590062112,0.496894409937888
"1642","100-500","0.02-0.04",0.05,"3-4",0.324074074074074,0.675925925925926
"1643","100-500","0.02-0.04",0.05,"4-5",0.259818731117825,0.740181268882175
"1644","100-500","0.02-0.04",0.05,"5-10",0.164152082076041,0.835847917923959
"1645","100-500","0.02-0.04",0.05,"10-20",0.0383058237309249,0.961694176269075
"1646","100-500","0.02-0.04",0.05,"20-30",0.00866336633663366,0.991336633663366
"1647","100-500","0.02-0.04",0.05,"30-40",0.00557620817843866,0.994423791821561
"1648","100-500","0.02-0.04",0.05,"40-50",0.00212443095599393,0.997875569044006
"1649","100-500","0.02-0.04",0.1,"2-3",0.286885245901639,0.713114754098361
"1650","100-500","0.02-0.04",0.1,"3-4",0.130573248407643,0.869426751592357
"1651","100-500","0.02-0.04",0.1,"4-5",0.0984615384615385,0.901538461538462
"1652","100-500","0.02-0.04",0.1,"5-10",0.0333333333333333,0.966666666666667
"1653","100-500","0.02-0.04",0.1,"10-20",0.00447494033412888,0.995525059665871
"1654","100-500","0.02-0.04",0.1,"20-30",0.000301477238468496,0.999698522761531
"1655","100-500","0.02-0.04",0.1,"30-40",0.000305064063453325,0.999694935936547
"1656","100-500","0.02-0.04",0.1,"40-50",0,1
"1657","100-500","0.02-0.04",0.15,"2-3",0.153729071537291,0.846270928462709
"1658","100-500","0.02-0.04",0.15,"3-4",0.0424242424242424,0.957575757575758
"1659","100-500","0.02-0.04",0.15,"4-5",0.0263157894736842,0.973684210526316
"1660","100-500","0.02-0.04",0.15,"5-10",0.00826934435912581,0.991730655640874
"1661","100-500","0.02-0.04",0.15,"10-20",0.000618238021638331,0.999381761978362
"1662","100-500","0.02-0.04",0.15,"20-30",0,1
"1663","100-500","0.02-0.04",0.15,"30-40",0,1
"1664","100-500","0.02-0.04",0.15,"40-50",0,1
"1665","100-500","0.02-0.04",0.2,"2-3",0.102325581395349,0.897674418604651
"1666","100-500","0.02-0.04",0.2,"3-4",0.0311526479750779,0.968847352024922
"1667","100-500","0.02-0.04",0.2,"4-5",0.00292397660818713,0.997076023391813
"1668","100-500","0.02-0.04",0.2,"5-10",0.00380469245402663,0.996195307545973
"1669","100-500","0.02-0.04",0.2,"10-20",0,1
"1670","100-500","0.02-0.04",0.2,"20-30",0,1
"1671","100-500","0.02-0.04",0.2,"30-40",0,1
"1672","100-500","0.02-0.04",0.2,"40-50",0,1
"1673","100-500","0.02-0.04",0.25,"2-3",0.0701468189233279,0.929853181076672
"1674","100-500","0.02-0.04",0.25,"3-4",0.012779552715655,0.987220447284345
"1675","100-500","0.02-0.04",0.25,"4-5",0.0161290322580645,0.983870967741935
"1676","100-500","0.02-0.04",0.25,"5-10",0.001875,0.998125
"1677","100-500","0.02-0.04",0.25,"10-20",0,1
"1678","100-500","0.02-0.04",0.25,"20-30",0,1
"1679","100-500","0.02-0.04",0.25,"30-40",0,1
"1680","100-500","0.02-0.04",0.25,"40-50",0,1
"1681","100-500","0.04-0.06",0.05,"2-3",0.354103343465046,0.645896656534954
"1682","100-500","0.04-0.06",0.05,"3-4",0.191950464396285,0.808049535603715
"1683","100-500","0.04-0.06",0.05,"4-5",0.111486486486486,0.888513513513513
"1684","100-500","0.04-0.06",0.05,"5-10",0.0525679758308157,0.947432024169184
"1685","100-500","0.04-0.06",0.05,"10-20",0.00882167611846251,0.991178323881537
"1686","100-500","0.04-0.06",0.05,"20-30",0.00151607034566404,0.998483929654336
"1687","100-500","0.04-0.06",0.05,"30-40",0.00062266500622665,0.999377334993773
"1688","100-500","0.04-0.06",0.05,"40-50",0.000306936771025169,0.999693063228975
"1689","100-500","0.04-0.06",0.1,"2-3",0.106128550074738,0.893871449925262
"1690","100-500","0.04-0.06",0.1,"3-4",0.0458452722063037,0.954154727793696
"1691","100-500","0.04-0.06",0.1,"4-5",0.0141643059490085,0.985835694050991
"1692","100-500","0.04-0.06",0.1,"5-10",0.00255102040816327,0.997448979591837
"1693","100-500","0.04-0.06",0.1,"10-20",0.000300932891965092,0.999699067108035
"1694","100-500","0.04-0.06",0.1,"20-30",0,1
"1695","100-500","0.04-0.06",0.1,"30-40",0,1
"1696","100-500","0.04-0.06",0.1,"40-50",0,1
"1697","100-500","0.04-0.06",0.15,"2-3",0.0436817472698908,0.956318252730109
"1698","100-500","0.04-0.06",0.15,"3-4",0.0129032258064516,0.987096774193548
"1699","100-500","0.04-0.06",0.15,"4-5",0,1
"1700","100-500","0.04-0.06",0.15,"5-10",0.000638162093171666,0.999361837906828
"1701","100-500","0.04-0.06",0.15,"10-20",0,1
"1702","100-500","0.04-0.06",0.15,"20-30",0,1
"1703","100-500","0.04-0.06",0.15,"30-40",0,1
"1704","100-500","0.04-0.06",0.15,"40-50",0,1
"1705","100-500","0.04-0.06",0.2,"2-3",0.0206022187004754,0.979397781299525
"1706","100-500","0.04-0.06",0.2,"3-4",0.00280898876404494,0.997191011235955
"1707","100-500","0.04-0.06",0.2,"4-5",0,1
"1708","100-500","0.04-0.06",0.2,"5-10",0.00121138703815869,0.998788612961841
"1709","100-500","0.04-0.06",0.2,"10-20",0,1
"1710","100-500","0.04-0.06",0.2,"20-30",0,1
"1711","100-500","0.04-0.06",0.2,"30-40",0,1
"1712","100-500","0.04-0.06",0.2,"40-50",0,1
"1713","100-500","0.04-0.06",0.25,"2-3",0.023696682464455,0.976303317535545
"1714","100-500","0.04-0.06",0.25,"3-4",0.00298507462686567,0.997014925373134
"1715","100-500","0.04-0.06",0.25,"4-5",0.00294985250737463,0.997050147492625
"1716","100-500","0.04-0.06",0.25,"5-10",0,1
"1717","100-500","0.04-0.06",0.25,"10-20",0,1
"1718","100-500","0.04-0.06",0.25,"20-30",0,1
"1719","100-500","0.04-0.06",0.25,"30-40",0,1
"1720","100-500","0.04-0.06",0.25,"40-50",0,1
"1721","100-500","0.06-0.08",0.05,"2-3",0.222385861561119,0.777614138438881
"1722","100-500","0.06-0.08",0.05,"3-4",0.119760479041916,0.880239520958084
"1723","100-500","0.06-0.08",0.05,"4-5",0.0676470588235294,0.932352941176471
"1724","100-500","0.06-0.08",0.05,"5-10",0.0225885225885226,0.977411477411477
"1725","100-500","0.06-0.08",0.05,"10-20",0.00344395742016281,0.996556042579837
"1726","100-500","0.06-0.08",0.05,"20-30",0.00246989811670269,0.997530101883297
"1727","100-500","0.06-0.08",0.05,"30-40",0.000908540278619019,0.999091459721381
"1728","100-500","0.06-0.08",0.05,"40-50",0,1
"1729","100-500","0.06-0.08",0.1,"2-3",0.0522388059701493,0.947761194029851
"1730","100-500","0.06-0.08",0.1,"3-4",0.0124610591900312,0.987538940809969
"1731","100-500","0.06-0.08",0.1,"4-5",0.0112676056338028,0.988732394366197
"1732","100-500","0.06-0.08",0.1,"5-10",0.001194743130227,0.998805256869773
"1733","100-500","0.06-0.08",0.1,"10-20",0,1
"1734","100-500","0.06-0.08",0.1,"20-30",0,1
"1735","100-500","0.06-0.08",0.1,"30-40",0,1
"1736","100-500","0.06-0.08",0.1,"40-50",0,1
"1737","100-500","0.06-0.08",0.15,"2-3",0.0177777777777778,0.982222222222222
"1738","100-500","0.06-0.08",0.15,"3-4",0,1
"1739","100-500","0.06-0.08",0.15,"4-5",0,1
"1740","100-500","0.06-0.08",0.15,"5-10",0.00061012812690665,0.999389871873093
"1741","100-500","0.06-0.08",0.15,"10-20",0,1
"1742","100-500","0.06-0.08",0.15,"20-30",0,1
"1743","100-500","0.06-0.08",0.15,"30-40",0,1
"1744","100-500","0.06-0.08",0.15,"40-50",0,1
"1745","100-500","0.06-0.08",0.2,"2-3",0.00632911392405063,0.993670886075949
"1746","100-500","0.06-0.08",0.2,"3-4",0,1
"1747","100-500","0.06-0.08",0.2,"4-5",0,1
"1748","100-500","0.06-0.08",0.2,"5-10",0,1
"1749","100-500","0.06-0.08",0.2,"10-20",0,1
"1750","100-500","0.06-0.08",0.2,"20-30",0,1
"1751","100-500","0.06-0.08",0.2,"30-40",0,1
"1752","100-500","0.06-0.08",0.2,"40-50",0,1
"1753","100-500","0.06-0.08",0.25,"2-3",0.00766871165644172,0.992331288343558
"1754","100-500","0.06-0.08",0.25,"3-4",0,1
"1755","100-500","0.06-0.08",0.25,"4-5",0,1
"1756","100-500","0.06-0.08",0.25,"5-10",0,1
"1757","100-500","0.06-0.08",0.25,"10-20",0,1
"1758","100-500","0.06-0.08",0.25,"20-30",0,1
"1759","100-500","0.06-0.08",0.25,"30-40",0,1
"1760","100-500","0.06-0.08",0.25,"40-50",0,1
"1761","100-500","0.08-0.1",0.05,"2-3",0.15695067264574,0.84304932735426
"1762","100-500","0.08-0.1",0.05,"3-4",0.0564263322884013,0.943573667711599
"1763","100-500","0.08-0.1",0.05,"4-5",0.0457142857142857,0.954285714285714
"1764","100-500","0.08-0.1",0.05,"5-10",0.00863664404688464,0.991363355953115
"1765","100-500","0.08-0.1",0.05,"10-20",0.0021046301864101,0.99789536981359
"1766","100-500","0.08-0.1",0.05,"20-30",0.000609013398294762,0.999390986601705
"1767","100-500","0.08-0.1",0.05,"30-40",0.00061143381228982,0.99938856618771
"1768","100-500","0.08-0.1",0.05,"40-50",0.000312304809494066,0.999687695190506
"1769","100-500","0.08-0.1",0.1,"2-3",0.0284280936454849,0.971571906354515
"1770","100-500","0.08-0.1",0.1,"3-4",0.00606060606060606,0.993939393939394
"1771","100-500","0.08-0.1",0.1,"4-5",0,1
"1772","100-500","0.08-0.1",0.1,"5-10",0,1
"1773","100-500","0.08-0.1",0.1,"10-20",0,1
"1774","100-500","0.08-0.1",0.1,"20-30",0,1
"1775","100-500","0.08-0.1",0.1,"30-40",0,1
"1776","100-500","0.08-0.1",0.1,"40-50",0,1
"1777","100-500","0.08-0.1",0.15,"2-3",0.00757575757575758,0.992424242424242
"1778","100-500","0.08-0.1",0.15,"3-4",0,1
"1779","100-500","0.08-0.1",0.15,"4-5",0,1
"1780","100-500","0.08-0.1",0.15,"5-10",0,1
"1781","100-500","0.08-0.1",0.15,"10-20",0,1
"1782","100-500","0.08-0.1",0.15,"20-30",0,1
"1783","100-500","0.08-0.1",0.15,"30-40",0,1
"1784","100-500","0.08-0.1",0.15,"40-50",0,1
"1785","100-500","0.08-0.1",0.2,"2-3",0.00470957613814757,0.995290423861852
"1786","100-500","0.08-0.1",0.2,"3-4",0,1
"1787","100-500","0.08-0.1",0.2,"4-5",0,1
"1788","100-500","0.08-0.1",0.2,"5-10",0,1
"1789","100-500","0.08-0.1",0.2,"10-20",0,1
"1790","100-500","0.08-0.1",0.2,"20-30",0,1
"1791","100-500","0.08-0.1",0.2,"30-40",0,1
"1792","100-500","0.08-0.1",0.2,"40-50",0,1
"1793","100-500","0.08-0.1",0.25,"2-3",0.00451127819548872,0.995488721804511
"1794","100-500","0.08-0.1",0.25,"3-4",0,1
"1795","100-500","0.08-0.1",0.25,"4-5",0,1
"1796","100-500","0.08-0.1",0.25,"5-10",0,1
"1797","100-500","0.08-0.1",0.25,"10-20",0,1
"1798","100-500","0.08-0.1",0.25,"20-30",0,1
"1799","100-500","0.08-0.1",0.25,"30-40",0,1
"1800","100-500","0.08-0.1",0.25,"40-50",0,1
"1801","500-1000","0-0.02",0.05,"2-3",0.692400482509047,0.307599517490953
"1802","500-1000","0-0.02",0.05,"3-4",0.550588235294118,0.449411764705882
"1803","500-1000","0-0.02",0.05,"4-5",0.490338164251208,0.509661835748792
"1804","500-1000","0-0.02",0.05,"5-10",0.374142997061704,0.625857002938296
"1805","500-1000","0-0.02",0.05,"10-20",0.22447484123107,0.77552515876893
"1806","500-1000","0-0.02",0.05,"20-30",0.134213147410359,0.865786852589641
"1807","500-1000","0-0.02",0.05,"30-40",0.0987714987714988,0.901228501228501
"1808","500-1000","0-0.02",0.05,"40-50",0.070350535540409,0.929649464459591
"1809","500-1000","0-0.02",0.1,"2-3",0.545876887340302,0.454123112659698
"1810","500-1000","0-0.02",0.1,"3-4",0.358247422680412,0.641752577319588
"1811","500-1000","0-0.02",0.1,"4-5",0.358395989974937,0.641604010025063
"1812","500-1000","0-0.02",0.1,"5-10",0.224833929483904,0.775166070516096
"1813","500-1000","0-0.02",0.1,"10-20",0.111626770884221,0.888373229115779
"1814","500-1000","0-0.02",0.1,"20-30",0.0662038184973965,0.933796181502604
"1815","500-1000","0-0.02",0.1,"30-40",0.050537109375,0.949462890625
"1816","500-1000","0-0.02",0.1,"40-50",0.0387858347386172,0.961214165261383
"1817","500-1000","0-0.02",0.15,"2-3",0.386699507389163,0.613300492610837
"1818","500-1000","0-0.02",0.15,"3-4",0.287841191066998,0.712158808933002
"1819","500-1000","0-0.02",0.15,"4-5",0.220812182741117,0.779187817258883
"1820","500-1000","0-0.02",0.15,"5-10",0.145481628599801,0.854518371400199
"1821","500-1000","0-0.02",0.15,"10-20",0.0745041122399613,0.925495887760039
"1822","500-1000","0-0.02",0.15,"20-30",0.0414035087719298,0.95859649122807
"1823","500-1000","0-0.02",0.15,"30-40",0.0301692420897719,0.969830757910228
"1824","500-1000","0-0.02",0.15,"40-50",0.0257094348775164,0.974290565122484
"1825","500-1000","0-0.02",0.2,"2-3",0.315230224321133,0.684769775678867
"1826","500-1000","0-0.02",0.2,"3-4",0.1975,0.8025
"1827","500-1000","0-0.02",0.2,"4-5",0.172069825436409,0.827930174563591
"1828","500-1000","0-0.02",0.2,"5-10",0.10233918128655,0.89766081871345
"1829","500-1000","0-0.02",0.2,"10-20",0.0546270890496383,0.945372910950362
"1830","500-1000","0-0.02",0.2,"20-30",0.0338245953128775,0.966175404687122
"1831","500-1000","0-0.02",0.2,"30-40",0.023543990086741,0.976456009913259
"1832","500-1000","0-0.02",0.2,"40-50",0.0181642044078469,0.981835795592153
"1833","500-1000","0-0.02",0.25,"2-3",0.289855072463768,0.710144927536232
"1834","500-1000","0-0.02",0.25,"3-4",0.182432432432432,0.817567567567568
"1835","500-1000","0-0.02",0.25,"4-5",0.158256880733945,0.841743119266055
"1836","500-1000","0-0.02",0.25,"5-10",0.0879284649776453,0.912071535022355
"1837","500-1000","0-0.02",0.25,"10-20",0.0437589670014347,0.956241032998565
"1838","500-1000","0-0.02",0.25,"20-30",0.0276044167066731,0.972395583293327
"1839","500-1000","0-0.02",0.25,"30-40",0.0185979971387697,0.98140200286123
"1840","500-1000","0-0.02",0.25,"40-50",0.0134342940889106,0.986565705911089
"1841","500-1000","0.02-0.04",0.05,"2-3",0.339378238341969,0.660621761658031
"1842","500-1000","0.02-0.04",0.05,"3-4",0.178571428571429,0.821428571428571
"1843","500-1000","0.02-0.04",0.05,"4-5",0.1125,0.8875
"1844","500-1000","0.02-0.04",0.05,"5-10",0.042713567839196,0.957286432160804
"1845","500-1000","0.02-0.04",0.05,"10-20",0.00369731328567907,0.996302686714321
"1846","500-1000","0.02-0.04",0.05,"20-30",0.000241429261226461,0.999758570738773
"1847","500-1000","0.02-0.04",0.05,"30-40",0,1
"1848","500-1000","0.02-0.04",0.05,"40-50",0,1
"1849","500-1000","0.02-0.04",0.1,"2-3",0.123134328358209,0.876865671641791
"1850","500-1000","0.02-0.04",0.1,"3-4",0.0396039603960396,0.96039603960396
"1851","500-1000","0.02-0.04",0.1,"4-5",0.0148883374689826,0.985111662531017
"1852","500-1000","0.02-0.04",0.1,"5-10",0.00504032258064516,0.994959677419355
"1853","500-1000","0.02-0.04",0.1,"10-20",0,1
"1854","500-1000","0.02-0.04",0.1,"20-30",0,1
"1855","500-1000","0.02-0.04",0.1,"30-40",0,1
"1856","500-1000","0.02-0.04",0.1,"40-50",0,1
"1857","500-1000","0.02-0.04",0.15,"2-3",0.0530660377358491,0.946933962264151
"1858","500-1000","0.02-0.04",0.15,"3-4",0.0091533180778032,0.990846681922197
"1859","500-1000","0.02-0.04",0.15,"4-5",0,1
"1860","500-1000","0.02-0.04",0.15,"5-10",0.00096665055582407,0.999033349444176
"1861","500-1000","0.02-0.04",0.15,"10-20",0,1
"1862","500-1000","0.02-0.04",0.15,"20-30",0,1
"1863","500-1000","0.02-0.04",0.15,"30-40",0,1
"1864","500-1000","0.02-0.04",0.15,"40-50",0,1
"1865","500-1000","0.02-0.04",0.2,"2-3",0.0259259259259259,0.974074074074074
"1866","500-1000","0.02-0.04",0.2,"3-4",0.00510204081632653,0.994897959183674
"1867","500-1000","0.02-0.04",0.2,"4-5",0,1
"1868","500-1000","0.02-0.04",0.2,"5-10",0,1
"1869","500-1000","0.02-0.04",0.2,"10-20",0,1
"1870","500-1000","0.02-0.04",0.2,"20-30",0,1
"1871","500-1000","0.02-0.04",0.2,"30-40",0,1
"1872","500-1000","0.02-0.04",0.2,"40-50",0,1
"1873","500-1000","0.02-0.04",0.25,"2-3",0.00711743772241993,0.99288256227758
"1874","500-1000","0.02-0.04",0.25,"3-4",0,1
"1875","500-1000","0.02-0.04",0.25,"4-5",0,1
"1876","500-1000","0.02-0.04",0.25,"5-10",0,1
"1877","500-1000","0.02-0.04",0.25,"10-20",0,1
"1878","500-1000","0.02-0.04",0.25,"20-30",0,1
"1879","500-1000","0.02-0.04",0.25,"30-40",0,1
"1880","500-1000","0.02-0.04",0.25,"40-50",0,1
"1881","500-1000","0.04-0.06",0.05,"2-3",0.156934306569343,0.843065693430657
"1882","500-1000","0.04-0.06",0.05,"3-4",0.053921568627451,0.946078431372549
"1883","500-1000","0.04-0.06",0.05,"4-5",0.0304568527918782,0.969543147208122
"1884","500-1000","0.04-0.06",0.05,"5-10",0.00767018216682646,0.992329817833174
"1885","500-1000","0.04-0.06",0.05,"10-20",0,1
"1886","500-1000","0.04-0.06",0.05,"20-30",0,1
"1887","500-1000","0.04-0.06",0.05,"30-40",0,1
"1888","500-1000","0.04-0.06",0.05,"40-50",0,1
"1889","500-1000","0.04-0.06",0.1,"2-3",0.0354879594423321,0.964512040557668
"1890","500-1000","0.04-0.06",0.1,"3-4",0.00244498777506112,0.997555012224939
"1891","500-1000","0.04-0.06",0.1,"4-5",0,1
"1892","500-1000","0.04-0.06",0.1,"5-10",0,1
"1893","500-1000","0.04-0.06",0.1,"10-20",0,1
"1894","500-1000","0.04-0.06",0.1,"20-30",0,1
"1895","500-1000","0.04-0.06",0.1,"30-40",0,1
"1896","500-1000","0.04-0.06",0.1,"40-50",0,1
"1897","500-1000","0.04-0.06",0.15,"2-3",0.00732600732600733,0.992673992673993
"1898","500-1000","0.04-0.06",0.15,"3-4",0,1
